case_id,po_id,pr_count,pr_ids,supplier_count,supplier_ids,goods_receipt_count,goods_receipt_ids,invoice_count,invoice_ids,payment_count,payment_ids,start_time,end_time,total_processing_time_hours,pr_to_po_hours,po_approval_hours,approval_to_supplier_hours,supplier_to_goods_hours,goods_to_invoice_hours,invoice_to_match_hours,match_to_payment_hours,rejection_count,match_result
PO3981,PO3981,5,PR211;PR435;PR798;PR857;PR865,1,Supplier43,1,GRN7635,1,Invoice5894,1,Payment1688,2024-09-02 08:14:57+00:00,2024-09-15 12:14:57+00:00,316.0,2.017,1.0,0.1,120.0,48.0,0.883,144.0,1,Successful
PO2703,PO2703,2,PR64;PR858,1,Supplier33,1,GRN7500,1,Invoice9762,1,Payment8671,2024-09-02 08:53:57+00:00,2024-09-17 11:06:57+00:00,362.217,0.633,0.6,0.55,120.0,72.0,0.433,168.0,0,Successful
PO6645,PO6645,1,PR859,1,Supplier41,1,GRN8363,1,Invoice2949,1,Payment4861,2024-09-02 08:38:57+00:00,2024-09-09 11:17:57+00:00,170.65,1.767,0.75,0.017,48.0,24.0,0.117,96.0,0,Successful
PO7165,PO7165,5,PR476;PR701;PR740;PR860;PR924,1,Supplier44,1,GRN4173,1,Invoice1444,1,Payment7626,2024-09-02 08:22:56+00:00,2024-09-16 11:58:57+00:00,339.6,1.7,0.767,0.6,96.0,48.0,0.533,192.0,0,Successful
PO5448,PO5448,1,PR864,1,Supplier23,1,GRN5376,1,Invoice3045,1,Payment5812,2024-09-02 08:21:57+00:00,2024-09-14 10:32:57+00:00,290.183,0.917,0.033,0.7,96.0,24.0,0.533,168.0,0,Successful
PO586,PO586,2,PR865;PR870,2,Supplier13;Supplier25,2,GRN4051;GRN6128,2,Invoice4746;Invoice9005,2,Payment2443;Payment4583,2024-09-02 08:14:57+00:00,2024-09-13 10:03:57+00:00,265.817,0.183,0.133,0.7,48.0,72.0,0.8,144.0,0,Successful
PO742,PO742,3,PR267;PR751;PR866,1,Supplier47,1,GRN8853,1,Invoice7559,1,Payment495,2024-09-02 08:14:57+00:00,2024-09-14 10:06:57+00:00,289.867,0.683,0.183,0.1,120.0,72.0,0.9,96.0,0,Successful
PO1978,PO1978,1,PR868,1,Supplier33,1,GRN1718,1,Invoice5645,1,Payment1568,2024-09-02 08:29:57+00:00,2024-09-10 11:06:57+00:00,194.617,1.017,0.45,0.617,120.0,48.0,0.533,24.0,0,Successful
PO9874,PO9874,5,PR12;PR124;PR569;PR869;PR882,1,Supplier33,1,GRN5622,1,Invoice793,1,Payment7200,2024-09-02 08:21:55+00:00,2024-09-05 11:03:57+00:00,74.701,1.251,0.733,0.5,24.0,24.0,0.217,24.0,0,Mismatch
PO4772,PO4772,1,PR871,1,Supplier28,1,GRN3341,1,Invoice5069,1,Payment6503,2024-09-02 08:22:57+00:00,2024-09-14 10:59:57+00:00,290.617,1.35,0.283,0.517,96.0,48.0,0.467,144.0,0,Mismatch
PO4208,PO4208,1,PR872,1,Supplier19,1,GRN3442,1,Invoice4176,1,Payment1454,2024-09-02 08:59:57+00:00,2024-09-17 11:37:57+00:00,362.633,1.8,0.783,0.033,96.0,48.0,0.017,216.0,0,Successful
PO9477,PO9477,2,PR873;PR883,1,Supplier10,1,GRN3833,1,Invoice4104,1,Payment4470,2024-09-02 08:23:57+00:00,2024-09-19 11:42:57+00:00,411.317,1.367,0.983,0.15,120.0,72.0,0.817,216.0,1,Successful
PO9138,PO9138,4,PR408;PR562;PR789;PR874,1,Supplier49,1,GRN6258,1,Invoice457,1,Payment8138,2024-09-02 08:29:57+00:00,2024-09-14 10:30:57+00:00,290.017,1.333,0.05,0.067,24.0,72.0,0.567,192.0,0,Successful
PO6157,PO6157,5,PR231;PR534;PR563;PR718;PR875,1,Supplier24,1,GRN8962,1,Invoice7077,1,Payment9036,2024-09-02 08:16:55+00:00,2024-09-11 09:53:57+00:00,217.617,1.034,0.033,0.367,24.0,24.0,0.183,168.0,1,Mismatch
PO6208,PO6208,3,PR234;PR709;PR876,1,Supplier11,1,GRN5516,1,Invoice747,1,Payment7788,2024-09-02 08:40:57+00:00,2024-09-06 11:20:57+00:00,98.667,0.967,0.25,0.717,24.0,48.0,0.733,24.0,1,Mismatch
PO8783,PO8783,5,PR853;PR858;PR878;PR944;PR973,1,Supplier44,1,GRN2067,1,Invoice1347,1,Payment1440,2024-09-02 08:18:57+00:00,2024-09-07 11:35:57+00:00,123.283,1.333,0.85,0.3,48.0,24.0,0.8,48.0,1,Successful
PO8632,PO8632,6,PR142;PR292;PR714;PR748;PR834;PR879,1,Supplier38,1,GRN9167,1,Invoice3736,1,Payment4908,2024-09-02 08:13:53+00:00,2024-09-12 10:08:57+00:00,241.918,0.701,0.383,0.683,72.0,24.0,0.15,144.0,0,Successful
PO9032,PO9032,2,PR880;PR989,1,Supplier32,1,GRN9788,1,Invoice2626,1,Payment4595,2024-09-02 08:10:57+00:00,2024-09-08 10:07:57+00:00,145.95,1.133,0.1,0.033,48.0,48.0,0.683,48.0,0,Mismatch
PO4501,PO4501,3,PR508;PR547;PR881,1,Supplier6,1,GRN9510,1,Invoice8640,1,Payment793,2024-09-02 08:30:57+00:00,2024-09-19 11:31:57+00:00,411.017,1.433,0.317,0.85,120.0,48.0,0.417,240.0,0,Successful
PO9803,PO9803,1,PR882,1,Supplier42,1,GRN7285,1,Invoice6744,1,Payment2283,2024-09-02 08:35:57+00:00,2024-09-17 10:28:57+00:00,361.883,1.15,0.067,0.5,120.0,24.0,0.167,216.0,0,Successful
PO1748,PO1748,1,PR884,1,Supplier2,1,GRN9562,1,Invoice3927,1,Payment2817,2024-09-02 08:50:57+00:00,2024-09-15 11:58:57+00:00,315.133,1.2,0.25,0.683,96.0,24.0,1.0,192.0,0,Successful
PO4659,PO4659,1,PR885,1,Supplier20,1,GRN6555,1,Invoice7551,2,Payment4609;Payment5409,2024-09-02 08:23:57+00:00,2024-09-09 09:45:55+00:00,169.366,0.233,0.867,0.983,72.0,24.0,0.3,70.983,0,Successful
PO9584,PO9584,3,PR192;PR887;PR918,1,Supplier23,1,GRN8283,1,Invoice7752,1,Payment9950,2024-09-02 08:04:57+00:00,2024-09-10 10:12:57+00:00,194.133,1.417,0.217,0.317,120.0,48.0,0.183,24.0,0,Mismatch
PO1095,PO1095,1,PR888,1,Supplier2,1,GRN8216,1,Invoice9965,1,Payment2739,2024-09-02 08:08:57+00:00,2024-09-10 11:05:57+00:00,194.95,1.533,0.883,0.517,96.0,48.0,0.017,48.0,0,Successful
PO730,PO730,1,PR889,1,Supplier37,1,GRN2219,1,Invoice151,1,Payment6495,2024-09-02 08:10:57+00:00,2024-09-14 10:36:57+00:00,290.433,1.167,0.717,0.183,48.0,48.0,0.367,192.0,0,Successful
PO6998,PO6998,1,PR890,1,Supplier29,1,GRN8117,1,Invoice4501,1,Payment3091,2024-09-02 08:31:57+00:00,2024-09-08 10:52:57+00:00,146.35,1.417,0.317,0.517,96.0,24.0,0.1,24.0,0,Successful
PO8428,PO8428,4,PR533;PR724;PR890;PR891,1,Supplier30,1,GRN8231,1,Invoice3801,2,Payment3054;Payment3352,2024-09-02 08:12:56+00:00,2024-09-11 10:53:54+00:00,218.683,1.6,0.933,0.9,120.0,24.0,0.433,70.816,0,Successful
PO6636,PO6636,1,PR892,1,Supplier27,1,GRN7637,1,Invoice3534,1,Payment3107,2024-09-02 08:29:57+00:00,2024-09-11 11:14:57+00:00,218.75,1.2,0.567,0.217,120.0,72.0,0.767,24.0,0,Successful
PO6378,PO6378,1,PR893,1,Supplier41,1,GRN4153,1,Invoice4421,1,Payment2894,2024-09-02 08:50:57+00:00,2024-09-14 10:54:57+00:00,290.067,1.183,0.117,0.283,24.0,72.0,0.483,192.0,0,Successful
PO482,PO482,1,PR894,1,Supplier33,1,GRN1360,1,Invoice9040,1,Payment9047,2024-09-02 08:59:57+00:00,2024-09-14 12:08:57+00:00,291.15,1.05,0.983,1.0,96.0,48.0,0.117,144.0,0,Successful
PO8448,PO8448,1,PR895,1,Supplier37,1,GRN7920,1,Invoice3934,1,Payment4136,2024-09-02 08:29:57+00:00,2024-09-11 11:38:57+00:00,219.15,1.2,0.05,0.9,24.0,24.0,1.0,168.0,0,Successful
PO411,PO411,5,PR552;PR558;PR806;PR896;PR903,1,Supplier6,1,GRN656,1,Invoice7868,1,Payment6341,2024-09-02 08:05:57+00:00,2024-09-16 09:42:57+00:00,337.617,1.1,0.25,0.25,48.0,48.0,0.017,240.0,1,Successful
PO4251,PO4251,5,PR306;PR436;PR446;PR897;PR915,1,Supplier5,1,GRN8266,1,Invoice8680,1,Payment9469,2024-09-02 08:07:57+00:00,2024-09-14 13:03:57+00:00,292.933,2.817,1.0,0.35,96.0,24.0,0.767,168.0,0,Successful
PO2814,PO2814,1,PR898,1,Supplier41,1,GRN8220,1,Invoice3152,1,Payment7998,2024-09-02 08:15:57+00:00,2024-09-16 10:19:57+00:00,338.067,1.083,0.267,0.517,120.0,48.0,0.2,168.0,0,Successful
PO7148,PO7148,4,PR65;PR757;PR776;PR900,1,Supplier19,1,GRN9895,1,Invoice4311,1,Payment2006,2024-09-02 08:15:56+00:00,2024-09-09 11:06:57+00:00,170.85,1.734,0.517,0.017,24.0,48.0,0.583,96.0,0,Mismatch
PO4835,PO4835,6,PR119;PR288;PR541;PR628;PR63;PR901,1,Supplier46,1,GRN8575,1,Invoice9644,1,Payment6439,2024-09-02 08:04:53+00:00,2024-09-12 10:54:57+00:00,242.834,1.684,0.65,0.283,96.0,72.0,0.217,72.0,0,Successful
PO7511,PO7511,6,PR526;PR604;PR644;PR693;PR790;PR902,1,Supplier34,1,GRN323,1,Invoice2663,1,Payment7471,2024-09-02 08:08:56+00:00,2024-09-15 10:23:57+00:00,314.25,1.85,0.317,0.05,72.0,72.0,0.033,168.0,0,Successful
PO4177,PO4177,1,PR903,1,Supplier22,1,GRN8711,1,Invoice2171,2,Payment5027;Payment8076,2024-09-02 08:05:57+00:00,2024-09-07 11:19:55+00:00,123.233,1.1,0.633,0.25,48.0,48.0,0.317,24.933,0,Successful
PO9948,PO9948,5,PR171;PR487;PR900;PR904;PR925,1,Supplier35,1,GRN1059,1,Invoice9431,1,Payment3092,2024-09-02 08:25:57+00:00,2024-09-10 11:14:57+00:00,194.817,1.4,0.567,0.15,120.0,48.0,0.7,24.0,0,Successful
PO6597,PO6597,1,PR905,1,Supplier16,1,GRN959,1,Invoice6475,1,Payment2010,2024-09-02 08:27:57+00:00,2024-09-11 12:15:57+00:00,219.8,1.1,0.933,1.0,24.0,48.0,0.767,144.0,0,Successful
PO7230,PO7230,2,PR735;PR907,1,Supplier17,1,GRN5021,1,Invoice2518,1,Payment9766,2024-09-02 08:28:57+00:00,2024-09-11 11:50:57+00:00,219.367,1.15,0.817,0.85,24.0,24.0,0.55,168.0,1,Successful
PO3543,PO3543,4,PR489;PR557;PR908;PR920,1,Supplier44,1,GRN4207,1,Invoice2494,1,Payment3891,2024-09-02 08:32:55+00:00,2024-09-18 11:43:57+00:00,387.184,1.601,0.767,0.733,96.0,48.0,0.083,240.0,1,Successful
PO6361,PO6361,7,PR107;PR201;PR302;PR642;PR859;PR909;PR962,2,Supplier16;Supplier44,2,GRN269;GRN3058,2,Invoice1151;Invoice3583,2,Payment6849;Payment7660,2024-09-02 08:07:57+00:00,2024-09-09 10:39:57+00:00,170.533,0.933,0.1,0.1,24.0,72.0,0.517,72.883,1,Successful
PO8726,PO8726,5,PR453;PR464;PR846;PR880;PR910,1,Supplier19,1,GRN867,1,Invoice82,1,Payment1523,2024-09-02 08:11:55+00:00,2024-09-14 10:44:57+00:00,290.551,1.484,0.65,0.117,48.0,48.0,0.3,192.0,0,Successful
PO238,PO238,1,PR911,1,Supplier23,1,GRN8577,1,Invoice9907,1,Payment7021,2024-09-02 08:29:57+00:00,2024-09-12 11:29:57+00:00,243.0,1.3,0.233,0.85,120.0,72.0,0.617,48.0,0,Successful
PO800,PO800,1,PR912,1,Supplier36,1,GRN1275,1,Invoice7065,1,Payment866,2024-09-02 08:07:57+00:00,2024-09-11 10:49:57+00:00,218.7,1.1,0.533,0.933,120.0,24.0,0.133,72.0,0,Successful
PO5224,PO5224,6,PR127;PR236;PR63;PR804;PR828;PR913,1,Supplier40,1,GRN6643,1,Invoice2561,1,Payment4738,2024-09-02 08:04:53+00:00,2024-09-13 09:43:57+00:00,265.651,0.734,0.267,0.333,24.0,48.0,0.317,192.0,0,Successful
PO8426,PO8426,1,PR915,1,Supplier38,1,GRN1464,1,Invoice2453,2,Payment7815;Payment8389,2024-09-02 08:07:57+00:00,2024-09-09 11:02:56+00:00,170.916,0.783,0.583,0.483,120.0,48.0,0.2,0.866,0,Successful
PO1115,PO1115,1,PR916,1,Supplier46,1,GRN309,1,Invoice6168,1,Payment6402,2024-09-02 08:34:57+00:00,2024-09-15 11:37:57+00:00,315.05,1.483,0.683,0.633,72.0,24.0,0.25,216.0,0,Successful
PO539,PO539,2,PR338;PR918,1,Supplier28,1,GRN9487,1,Invoice5823,1,Payment67,2024-09-02 08:04:54+00:00,2024-09-09 09:38:57+00:00,169.567,0.901,0.083,0.367,72.0,72.0,0.217,24.0,1,Mismatch
PO6412,PO6412,3,PR372;PR920;PR928,1,Supplier32,1,GRN6440,1,Invoice300,2,Payment4614;Payment9285,2024-09-02 08:25:57+00:00,2024-09-09 11:42:53+00:00,171.282,1.617,0.433,0.5,24.0,72.0,0.233,72.499,0,Successful
PO3624,PO3624,1,PR921,1,Supplier16,1,GRN2099,1,Invoice5126,1,Payment7711,2024-09-02 08:24:57+00:00,2024-09-10 10:41:57+00:00,194.283,1.183,0.533,0.433,48.0,72.0,0.133,72.0,0,Successful
PO5550,PO5550,1,PR923,1,Supplier13,1,GRN3720,1,Invoice6163,1,Payment6294,2024-09-02 08:52:57+00:00,2024-09-15 12:05:57+00:00,315.217,1.75,0.65,0.617,48.0,48.0,0.2,216.0,0,Successful
PO6503,PO6503,1,PR924,1,Supplier41,1,GRN6597,1,Invoice4779,2,Payment2975;Payment5883,2024-09-02 08:40:57+00:00,2024-09-19 10:26:57+00:00,409.767,0.667,0.517,0.567,120.0,48.0,0.017,240.0,0,Successful
PO9996,PO9996,1,PR925,1,Supplier12,1,GRN1971,1,Invoice46,1,Payment1229,2024-09-02 08:34:57+00:00,2024-09-17 10:54:57+00:00,362.333,0.85,0.267,0.867,48.0,72.0,0.35,240.0,0,Successful
PO9139,PO9139,3,PR461;PR521;PR926,1,Supplier15,1,GRN6577,1,Invoice2986,1,Payment3436,2024-09-02 08:14:55+00:00,2024-09-16 10:42:57+00:00,338.467,0.567,0.9,0.15,120.0,48.0,0.85,168.0,0,Successful
PO521,PO521,1,PR928,1,Supplier26,1,GRN2999,1,Invoice7408,1,Payment1083,2024-09-02 08:25:57+00:00,2024-09-07 09:25:57+00:00,121.0,0.383,0.25,0.1,24.0,48.0,0.267,48.0,0,Successful
PO5049,PO5049,5,PR148;PR267;PR327;PR853;PR930,1,Supplier32,1,GRN4466,1,Invoice5707,1,Payment9353,2024-09-02 08:17:54+00:00,2024-09-06 12:06:57+00:00,99.817,1.468,0.95,0.95,48.0,24.0,0.45,24.0,0,Successful
PO2531,PO2531,1,PR931,1,Supplier25,1,GRN2384,1,Invoice9923,1,Payment585,2024-09-02 08:36:57+00:00,2024-09-15 10:45:57+00:00,314.15,0.517,0.167,0.833,96.0,72.0,0.633,144.0,0,Successful
PO1110,PO1110,5,PR451;PR563;PR593;PR883;PR932,1,Supplier41,1,GRN89,1,Invoice3962,2,Payment3240;Payment6214,2024-09-02 08:15:55+00:00,2024-09-06 10:11:57+00:00,97.934,0.934,0.483,0.417,24.0,24.0,0.1,48.0,1,Mismatch
PO1218,PO1218,1,PR933,1,Supplier20,1,GRN5269,1,Invoice9967,1,Payment599,2024-09-02 08:31:57+00:00,2024-09-14 10:32:57+00:00,290.017,0.5,0.133,0.65,24.0,72.0,0.733,192.0,0,Successful
PO5198,PO5198,1,PR934,1,Supplier24,1,GRN1329,1,Invoice2775,1,Payment4088,2024-09-02 08:47:57+00:00,2024-09-09 11:51:57+00:00,171.067,1.533,0.567,0.2,24.0,24.0,0.767,120.0,0,Successful
PO6193,PO6193,5,PR390;PR435;PR478;PR651;PR935,1,Supplier12,1,GRN5347,1,Invoice765,1,Payment4311,2024-09-02 08:18:57+00:00,2024-09-12 11:08:57+00:00,242.833,0.75,0.883,0.6,120.0,72.0,0.6,48.0,0,Successful
PO6683,PO6683,4,PR262;PR46;PR796;PR936,1,Supplier23,1,GRN6391,1,Invoice7266,1,Payment4523,2024-09-02 08:06:56+00:00,2024-09-11 12:08:57+00:00,220.034,1.717,0.783,0.6,120.0,48.0,0.933,48.0,0,Mismatch
PO6960,PO6960,1,PR937,1,Supplier2,1,GRN7749,1,Invoice6882,1,Payment5714,2024-09-02 08:14:57+00:00,2024-09-12 11:25:57+00:00,243.183,1.767,0.8,0.317,24.0,48.0,0.3,168.0,0,Successful
PO5896,PO5896,3,PR407;PR789;PR938,1,Supplier21,1,GRN1737,1,Invoice9054,1,Payment5945,2024-09-02 08:09:57+00:00,2024-09-15 11:27:57+00:00,315.3,1.067,0.75,0.517,120.0,24.0,0.967,168.0,1,Successful
PO3789,PO3789,4,PR370;PR63;PR854;PR939,1,Supplier49,1,GRN1791,1,Invoice5779,1,Payment8794,2024-09-02 08:04:53+00:00,2024-09-10 11:28:57+00:00,195.401,1.918,0.417,0.267,96.0,48.0,0.8,48.0,0,Successful
PO3215,PO3215,6,PR252;PR593;PR639;PR746;PR812;PR940,1,Supplier38,1,GRN3752,1,Invoice2008,1,Payment6493,2024-09-02 08:08:56+00:00,2024-09-11 11:10:57+00:00,219.034,2.317,0.067,0.467,120.0,48.0,0.183,48.0,0,Successful
PO8053,PO8053,1,PR941,1,Supplier39,1,GRN7194,1,Invoice6677,1,Payment6497,2024-09-02 08:59:57+00:00,2024-09-11 11:33:57+00:00,218.567,1.683,0.017,0.317,96.0,72.0,0.55,48.0,0,Successful
PO2155,PO2155,1,PR942,1,Supplier22,1,GRN2906,1,Invoice6233,1,Payment9557,2024-09-02 08:09:57+00:00,2024-09-12 11:36:57+00:00,243.45,1.067,0.817,0.8,24.0,48.0,0.767,168.0,0,Successful
PO9690,PO9690,1,PR943,1,Supplier27,1,GRN9983,1,Invoice2454,1,Payment1781,2024-09-02 08:12:57+00:00,2024-09-13 09:53:57+00:00,265.683,0.3,0.283,0.683,24.0,72.0,0.417,168.0,0,Successful
PO702,PO702,3,PR282;PR862;PR944,1,Supplier10,1,GRN7582,1,Invoice593,1,Payment114,2024-09-02 08:14:57+00:00,2024-09-14 10:52:57+00:00,290.633,0.883,0.183,0.983,48.0,24.0,0.583,216.0,1,Successful
PO5042,PO5042,1,PR945,1,Supplier13,1,GRN9486,1,Invoice2101,1,Payment2892,2024-09-02 08:52:57+00:00,2024-09-15 11:23:57+00:00,314.517,0.917,0.733,0.65,96.0,48.0,0.217,168.0,0,Successful
PO9420,PO9420,4,PR104;PR384;PR593;PR946,1,Supplier26,1,GRN1199,1,Invoice6999,1,Payment2124,2024-09-02 08:15:54+00:00,2024-09-10 10:28:57+00:00,194.218,1.351,0.017,0.1,48.0,24.0,0.75,120.0,0,Successful
PO244,PO244,4,PR316;PR945;PR947;PR976,1,Supplier36,1,GRN1132,1,Invoice7890,1,Payment4856,2024-09-02 08:04:54+00:00,2024-09-16 10:05:57+00:00,338.017,0.751,0.667,0.117,96.0,72.0,0.483,168.0,0,Successful
PO3229,PO3229,1,PR948,1,Supplier18,1,GRN8322,1,Invoice7632,1,Payment8682,2024-09-02 08:52:57+00:00,2024-09-16 11:11:57+00:00,338.317,0.883,0.783,0.483,96.0,24.0,0.167,216.0,0,Successful
PO4558,PO4558,3,PR81;PR849;PR949,1,Supplier20,1,GRN6571,1,Invoice2051,1,Payment2539,2024-09-02 08:18:53+00:00,2024-09-12 09:52:57+00:00,241.568,0.851,0.183,0.233,48.0,24.0,0.3,168.0,0,Mismatch
PO9966,PO9966,5,PR226;PR241;PR583;PR866;PR950,1,Supplier8,1,GRN2930,1,Invoice977,1,Payment1015,2024-09-02 08:10:54+00:00,2024-09-16 11:46:57+00:00,339.601,1.334,0.8,0.717,48.0,48.0,0.75,240.0,1,Successful
PO359,PO359,1,PR951,1,Supplier8,1,GRN6764,1,Invoice3913,1,Payment3899,2024-09-02 08:27:57+00:00,2024-09-13 11:18:57+00:00,266.85,1.717,0.467,0.233,72.0,24.0,0.433,168.0,0,Successful
PO5934,PO5934,3,PR270;PR446;PR952,1,Supplier4,1,GRN1998,1,Invoice7541,1,Payment6408,2024-09-02 08:08:55+00:00,2024-09-11 11:15:57+00:00,219.117,1.701,0.917,0.067,96.0,24.0,0.433,96.0,0,Successful
PO3502,PO3502,2,PR631;PR953,1,Supplier21,1,GRN1000,1,Invoice9901,1,Payment6446,2024-09-02 08:05:57+00:00,2024-09-15 09:54:57+00:00,313.817,0.933,0.05,0.317,72.0,72.0,0.517,168.0,0,Successful
PO8646,PO8646,1,PR954,1,Supplier29,1,GRN8125,1,Invoice5668,1,Payment8925,2024-09-02 08:34:57+00:00,2024-09-09 12:01:57+00:00,171.45,1.75,0.95,0.5,48.0,72.0,0.25,48.0,0,Successful
PO1423,PO1423,1,PR955,1,Supplier32,1,GRN6665,1,Invoice551,1,Payment8018,2024-09-02 08:49:57+00:00,2024-09-10 12:10:57+00:00,195.35,1.6,0.233,0.817,96.0,24.0,0.7,72.0,0,Successful
PO5167,PO5167,1,PR956,1,Supplier33,1,GRN4177,1,Invoice4591,1,Payment2337,2024-09-02 08:17:57+00:00,2024-09-09 10:18:57+00:00,170.017,0.417,0.333,0.967,48.0,48.0,0.3,72.0,0,Successful
PO5529,PO5529,5,PR281;PR350;PR538;PR857;PR957,1,Supplier13,1,GRN621,1,Invoice997,1,Payment5595,2024-09-02 08:19:54+00:00,2024-09-18 10:34:57+00:00,386.251,1.534,0.483,0.2,96.0,48.0,0.033,240.0,0,Successful
PO7179,PO7179,1,PR958,1,Supplier6,1,GRN9836,1,Invoice9568,1,Payment2954,2024-09-02 08:40:57+00:00,2024-09-19 11:53:57+00:00,411.217,1.033,0.45,0.917,96.0,72.0,0.817,240.0,0,Successful
PO2251,PO2251,1,PR959,1,Supplier34,1,GRN6811,1,Invoice6912,1,Payment8446,2024-09-02 08:15:57+00:00,2024-09-07 10:41:57+00:00,122.433,0.983,0.117,0.567,24.0,24.0,0.767,72.0,0,Successful
PO541,PO541,1,PR960,1,Supplier6,1,GRN3776,1,Invoice4524,1,Payment5443,2024-09-02 08:05:57+00:00,2024-09-11 10:59:57+00:00,218.9,1.767,0.067,0.717,120.0,72.0,0.35,24.0,0,Successful
PO4189,PO4189,1,PR961,1,Supplier13,1,GRN5351,1,Invoice9178,1,Payment2457,2024-09-02 08:50:57+00:00,2024-09-13 11:14:57+00:00,266.4,1.083,0.167,0.233,96.0,72.0,0.917,96.0,0,Successful
PO5166,PO5166,5,PR118;PR567;PR60;PR848;PR963,1,Supplier12,1,GRN2861,1,Invoice3071,1,Payment7049,2024-09-02 08:05:57+00:00,2024-09-14 10:07:57+00:00,290.033,0.983,0.75,0.217,24.0,24.0,0.083,240.0,1,Successful
PO1352,PO1352,2,PR490;PR964,1,Supplier7,1,GRN2561,1,Invoice9807,1,Payment5323,2024-09-02 08:30:55+00:00,2024-09-10 11:45:57+00:00,195.251,1.717,0.817,0.55,72.0,24.0,0.167,96.0,0,Successful
PO420,PO420,5,PR236;PR40;PR475;PR487;PR965,1,Supplier21,1,GRN750,1,Invoice3592,1,Payment3899,2024-09-02 08:09:55+00:00,2024-09-08 09:46:57+00:00,145.617,0.801,0.217,0.367,48.0,24.0,0.233,72.0,0,Successful
PO8340,PO8340,3,PR236;PR736;PR966,1,Supplier25,1,GRN7129,1,Invoice5000,1,Payment3290,2024-09-02 08:06:57+00:00,2024-09-13 11:39:57+00:00,267.55,0.65,1.0,0.95,48.0,72.0,0.95,144.0,0,Successful
PO7665,PO7665,3,PR183;PR548;PR967,1,Supplier28,1,GRN197,1,Invoice5651,1,Payment4316,2024-09-02 08:04:57+00:00,2024-09-10 11:12:57+00:00,195.133,1.217,0.617,0.35,72.0,24.0,0.95,96.0,0,Successful
PO2599,PO2599,1,PR968,1,Supplier2,1,GRN8164,1,Invoice6913,1,Payment5766,2024-09-02 08:31:57+00:00,2024-09-13 11:17:57+00:00,266.767,1.1,0.267,0.6,48.0,72.0,0.8,144.0,0,Successful
PO2544,PO2544,1,PR970,1,Supplier43,1,GRN6768,1,Invoice108,1,Payment9917,2024-09-02 08:27:57+00:00,2024-09-10 11:07:57+00:00,194.667,1.717,0.583,0.033,72.0,72.0,0.333,48.0,0,Successful
PO5441,PO5441,1,PR971,1,Supplier8,1,GRN2756,1,Invoice4613,1,Payment350,2024-09-02 08:44:57+00:00,2024-09-20 12:36:57+00:00,435.867,1.633,0.75,0.733,120.0,72.0,0.75,240.0,0,Successful
PO9784,PO9784,4,PR215;PR323;PR605;PR972,1,Supplier31,1,GRN4846,1,Invoice9370,2,Payment3125;Payment8503,2024-09-02 08:27:54+00:00,2024-09-14 10:09:57+00:00,289.701,0.701,0.15,0.367,120.0,24.0,0.483,144.0,1,Successful
PO2693,PO2693,1,PR974,1,Supplier14,1,GRN598,1,Invoice8122,1,Payment1471,2024-09-02 08:42:57+00:00,2024-09-17 11:42:57+00:00,363.0,1.083,0.733,0.883,48.0,72.0,0.3,240.0,0,Successful
PO668,PO668,1,PR975,1,Supplier38,1,GRN9580,1,Invoice3358,1,Payment1798,2024-09-02 08:46:57+00:00,2024-09-16 11:00:57+00:00,338.233,0.8,0.85,0.15,48.0,72.0,0.433,216.0,0,Successful
PO4379,PO4379,1,PR976,1,Supplier41,1,GRN6283,1,Invoice8179,1,Payment6588,2024-09-02 08:46:57+00:00,2024-09-10 10:36:57+00:00,193.833,0.383,0.35,0.95,72.0,72.0,0.15,48.0,0,Successful
PO2090,PO2090,1,PR977,1,Supplier16,1,GRN7862,1,Invoice4870,1,Payment3483,2024-09-02 08:08:57+00:00,2024-09-19 10:38:57+00:00,410.5,1.017,0.4,0.317,120.0,72.0,0.767,216.0,0,Successful
PO5736,PO5736,5,PR421;PR56;PR595;PR916;PR978,1,Supplier30,1,GRN9476,1,Invoice9549,1,Payment2124,2024-09-02 08:09:55+00:00,2024-09-07 11:51:57+00:00,123.701,1.217,0.95,0.967,24.0,24.0,0.567,72.0,1,Successful
PO2468,PO2468,3,PR541;PR939;PR979,1,Supplier28,1,GRN2805,1,Invoice8414,2,Payment5727;Payment9679,2024-09-02 08:23:55+00:00,2024-09-10 10:20:55+00:00,193.95,2.317,0.283,0.9,96.0,72.0,0.4,22.049,0,Successful
PO9729,PO9729,1,PR980,1,Supplier47,1,GRN3690,1,Invoice630,1,Payment5996,2024-09-02 08:56:57+00:00,2024-09-13 11:28:57+00:00,266.533,1.067,0.6,0.117,24.0,24.0,0.75,216.0,0,Successful
PO9047,PO9047,3,PR355;PR580;PR981,1,Supplier5,1,GRN9778,1,Invoice3605,1,Payment2403,2024-09-02 08:18:57+00:00,2024-09-10 11:15:57+00:00,194.95,1.2,0.817,0.783,24.0,24.0,0.15,144.0,1,Successful
PO4971,PO4971,5,PR134;PR557;PR688;PR726;PR982,1,Supplier41,1,GRN6813,1,Invoice6700,1,Payment838,2024-09-02 08:15:56+00:00,2024-09-12 11:52:57+00:00,243.617,2.05,0.9,0.35,48.0,72.0,0.317,120.0,1,Successful
PO8165,PO8165,6,PR44;PR484;PR554;PR694;PR891;PR983,1,Supplier16,1,GRN5003,1,Invoice4789,2,Payment214;Payment6293,2024-09-02 08:18:56+00:00,2024-09-08 12:16:54+00:00,147.966,1.034,0.233,0.65,48.0,48.0,0.4,49.649,1,Mismatch
